"ADJUSTMENT__C","CREATEDBYID","CREATEDDATE","CUSTOMS_COUNTRY_CODE__C","CUSTOMS_DESCRIPTION__C","CUSTOMS_TARIFF_NO__C","CUSTOMS_VALUE__C","DATE_CREATED__C","DATE_MODIFIED__C","DEFAULT_CARRIER_CODE__C","DEFAULT_CONFIRMATION__C","DEFAULT_COST__C","DEFAULT_INTL_CARRIER_CODE__C","DEFAULT_INTL_CONFIRMATION__C","DEFAULT_INTL_PACKAGE_CODE__C","DEFAULT_INTL_SERVICE_CODE__C","DEFAULT_PACKAGE_CODE__C","DEFAULT_SERVICE_CODE__C","DESCRIPTION","DISPLAYURL","EXTERNALDATASOURCEID","EXTERNALID","FAMILY","FULFILLMENT_SKU__C","HEIGHT__C","ID","IMAGE_URL__C","INTERNAL_NOTES__C","ISACTIVE","ISARCHIVED","ISDELETED","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","LENGTH__C","NAME","NO_CUSTOMS__C","PRODUCTCODE","PRODUCT_CATEGORY_ID__C","PRODUCT_CATEGORY_NAME__C","PRODUCT_ID__C","PRODUCT_TYPE__C","QUANTITYUNITOFMEASURE","QUANTITY__C","STOCKKEEPINGUNIT","SYSTEMMODSTAMP","UPC__C","WAREHOUSE_LOCATION__C","WEIGHT_UNITS__C","WEIGHT_VALUE__C","WEIGHT_OZ__C","WIDTH__C","SKU_AS_ID__C"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-10-23T15:32:03.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcowAAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR BRANDS Womans Colorblock Pocket Casual Tie Waist Yoga Jogger Pants (Small/Medium, Black/White Elephant)","","JY-UKK8-FROJ","","","3.3947817E7","","","","JY-UKK8-FROJ","2019-10-28T03:04:02.000Z","","","","","","","JY-UKK8-FROJ"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-10-13T09:35:24.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcoxAAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womans Colorblock Pocket Casual Tie Waist Yoga Jogger Pants (Large/XL, Blue/Black)","","K3-1FQ6-LTJ0","","","3.3592807E7","","","","K3-1FQ6-LTJ0","2019-10-28T03:04:02.000Z","","","","","","","K3-1FQ6-LTJ0"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-16T13:08:49.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcoyAAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Howler Football Nerf Whistle Foam Football (Colors May Vary)","","KJ-L4KR-DI6W","","","3.1921721E7","","","","KJ-L4KR-DI6W","2019-10-28T03:04:02.000Z","","","","","","","KJ-L4KR-DI6W"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-10-08T20:39:14.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcozAAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","kjsdbvh","","kjwhqwjkefl","","","5.0035179E7","","","","kjwhqwjkefl","2019-10-28T03:04:02.000Z","","","","","","","kjwhqwjkefl"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-05-21T14:25:41.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcp0AAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Suport for Athletes | Multiple sizes and colors (9...","","L4-AU9R-I4ZZ","","","4.4067603E7","","","","L4-AU9R-I4ZZ","2019-10-28T03:04:02.000Z","","","","","","","L4-AU9R-I4ZZ"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-10-13T13:35:28.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcp1AAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Medium, Royal)","","LL-NGCK-H1AY","","","3.3597996E7","","","","LL-NGCK-H1AY","2019-10-28T03:04:02.000Z","","","","","","","LL-NGCK-H1AY"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-05-17T20:57:46.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcp2AAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Support for Athletes | Multiple sizes (10 M US, Grey)","","M5-NGRL-FVD5","","","4.3925617E7","","","","M5-NGRL-FVD5","2019-10-28T03:04:02.000Z","","","","","","","M5-NGRL-FVD5"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-01-05T11:41:46.000Z","2019-03-04T07:46:45.000Z","stamps_com","delivery","","","","","","package","usps_first_class_mail","","","","","","","","01t3k000005qcp3AAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (12 M, Black)","","MH-7N8M-9I54","","","3.8482637E7","","","","MH-7N8M-9I54","2019-10-28T03:04:02.000Z","","","","","8.0","","MH-7N8M-9I54"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-10-26T08:09:32.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcp4AAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","Apple Watch Series 4 (GPS only) Aluminum Case Compatible iPhone 5s Above (Space Gray Aluminum case Black Sport Band, 44mm)","","MT-FA8I-HZCD","","","3.4041969E7","","","","MT-FA8I-HZCD","2019-10-28T03:04:02.000Z","","","","","","","MT-FA8I-HZCD"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-15T13:14:43.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcp5AAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womans Colorblock Pocket Casual Tie Waist Yoga Jogger Pants (Small/Medium, Black/White)","","MZ-A1CU-C3VR","","","3.1901242E7","","","","MZ-A1CU-C3VR","2019-10-28T03:04:02.000Z","","","","","","","MZ-A1CU-C3VR"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-20T09:01:42.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcp6AAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR BRANDS Mens Zipper Water Shoes (13, Royal Blue)","","N1-DP0R-CEFV","","","3.2091768E7","","","","N1-DP0R-CEFV","2019-10-28T03:04:02.000Z","","","","","","","N1-DP0R-CEFV"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-04-02T05:34:16.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcp7AAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (11 M, Grey)","","NL-LYI8-PGWQ","","","4.1956817E7","","","","NL-LYI8-PGWQ","2019-10-28T03:04:02.000Z","","","","","","","NL-LYI8-PGWQ"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-24T13:42:25.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcp8AAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Rash Guard Athletic Tops (Small, Red)","","NN-SOSL-K53B","","","3.2236409E7","","","","NN-SOSL-K53B","2019-10-28T03:04:02.000Z","","","","","","","NN-SOSL-K53B"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-05-07T16:11:42.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcp9AAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (13 M, Black)","","PE-RACV-E8FT","","","4.3319254E7","","","","PE-RACV-E8FT","2019-10-28T03:04:02.000Z","","","","","","","PE-RACV-E8FT"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-01-21T20:07:57.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpAAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (9 M, Navy)","","PF-BFIT-5WDQ","","","3.9029905E7","","","","PF-BFIT-5WDQ","2019-10-28T03:04:02.000Z","","","","","","","PF-BFIT-5WDQ"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-10-13T11:35:27.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpBAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Medium, Seafoam)","","PF-YDWR-5LG9","","","3.3595677E7","","","","PF-YDWR-5LG9","2019-10-28T03:04:02.000Z","","","","","","","PF-YDWR-5LG9"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-05-29T16:58:12.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpCAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","Tasty Linens Squishy Avocado Plush Pillow | Real Comfort Food for Kids Children Mom Dad and The Whole Family | Larger Size 15 inches of Cute Fun | Also Available in Other Sizes","","PU-0F55-0D8K","","","4.456718E7","","","","PU-0F55-0D8K","2019-10-28T03:04:02.000Z","","","","","","","PU-0F55-0D8K"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-01-21T16:01:54.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpDAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (10 M, Navy)","","PY-T3LI-B3PY","","","3.9023188E7","","","","PY-T3LI-B3PY","2019-10-28T03:04:02.000Z","","","","","","","PY-T3LI-B3PY"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-05-14T19:27:09.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpEAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Support for Athletes | Multiple sizes (12 M US, Grey)","","PY-X7NL-L8PF","","","4.3813648E7","","","","PY-X7NL-L8PF","2019-10-28T03:04:02.000Z","","","","","","","PY-X7NL-L8PF"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-18T15:09:38.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpFAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Medium, Red)","","QF-THRA-D9Y0","","","3.2006567E7","","","","QF-THRA-D9Y0","2019-10-28T03:04:02.000Z","","","","","","","QF-THRA-D9Y0"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-12-17T07:31:15.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpGAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (13 M, Grey)","","QL-TZO2-IG5M","","","3.735349E7","","","","QL-TZO2-IG5M","2019-10-28T03:04:02.000Z","","","","","","","QL-TZO2-IG5M"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-10-18T01:34:34.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpHAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Rash Guard Athletic Tops (XX-Large, Red)","","RG-OP4H-YCR1","","","3.3753196E7","","","","RG-OP4H-YCR1","2019-10-28T03:04:02.000Z","","","","","","","RG-OP4H-YCR1"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-05-18T23:54:24.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpIAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Sup","","SP-79LM-EZWX","","","4.3956677E7","","","","SP-79LM-EZWX","2019-10-28T03:04:02.000Z","","","","","","","SP-79LM-EZWX"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-19T11:09:21.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpJAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womans Colorblock Pocket Casual Tie Waist Yoga Jogger Pants (Large/XL, Black)","","SV-8SE2-GM2U","","","3.2044169E7","","","","SV-8SE2-GM2U","2019-10-28T03:04:02.000Z","","","","","","","SV-8SE2-GM2U"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-01-04T19:56:01.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpKAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (10 M, Navy)","","SW-70M8-26AJ","","","3.8469882E7","","","","SW-70M8-26AJ","2019-10-28T03:04:02.000Z","","","","","","","SW-70M8-26AJ"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-07T07:57:14.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpLAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Large, Neon Pink)","","SW-EJVK-OKRV","","","3.1630858E7","","","","SW-EJVK-OKRV","2019-10-28T03:04:02.000Z","","","","","","","SW-EJVK-OKRV"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-05-15T12:27:45.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpMAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Suport for Athletes | Multiple sizes and colors (1...","","T9-JX0W-3401","","","4.3837479E7","","","","T9-JX0W-3401","2019-10-28T03:04:02.000Z","","","","","","","T9-JX0W-3401"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-30T03:21:50.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpNAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Rash Guard Athletic Tops (X-Large, Fushia)","","TL-NVI9-FFAG","","","3.2417711E7","","","","TL-NVI9-FFAG","2019-10-28T03:04:02.000Z","","","","","","","TL-NVI9-FFAG"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-12T07:39:10.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpOAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Large, Yellow)","","TQ-7OZ5-U2SL","","","3.1791197E7","","","","TQ-7OZ5-U2SL","2019-10-28T03:04:02.000Z","","","","","","","TQ-7OZ5-U2SL"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-12T07:39:10.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpPAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Large, Purple)","","TU-GN7S-OMYL","","","3.1791198E7","","","","TU-GN7S-OMYL","2019-10-28T03:04:02.000Z","","","","","","","TU-GN7S-OMYL"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-08-21T07:46:58.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpQAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","2019-10-28T21:51:34.000Z","2019-10-28T21:51:34.000Z","","6 Pack Teeth Ball for Dog and Pets with Funny Human Smile Ball Squeaky Chew Toy","","TU-SB8I-MPLC","","","4.817249E7","","","","TU-SB8I-MPLC","2019-10-28T03:04:02.000Z","","","","","","","TU-SB8I-MPLC"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-14T17:16:02.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpRAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Medium, Neon Green)","","TV-FC8A-93HT","","","3.1883253E7","","","","TV-FC8A-93HT","2019-10-28T03:04:02.000Z","","","","","","","TV-FC8A-93HT"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-13T03:21:13.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpSAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Medium, Teal)","","U5-371Z-FEFI","","","3.1825125E7","","","","U5-371Z-FEFI","2019-10-28T03:04:02.000Z","","","","","","","U5-371Z-FEFI"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-17T13:06:02.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpTAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands 175 gram Star Sport Glow In the Dark Flying Disc Frisbee","","U9-KQEC-BZEK","","","3.1964492E7","","","","U9-KQEC-BZEK","2019-10-28T03:04:02.000Z","","","","","","","U9-KQEC-BZEK"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-10-08T20:28:09.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpUAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Rash Guard Athletic Tops (Large, Fushia)","","UK-WAKJ-AFUW","","","3.2719585E7","","","","UK-WAKJ-AFUW","2019-10-28T03:04:02.000Z","","","","","","","UK-WAKJ-AFUW"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-10-13T11:35:27.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpVAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","Play Visions Froggy Water Bouncer, Comes in Assorted Colors","","UQ-GAIX-Z3C7","","","3.3595678E7","","","","UQ-GAIX-Z3C7","2019-10-28T03:04:02.000Z","","","","","","","UQ-GAIX-Z3C7"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-05-12T21:52:31.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpWAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (13 M, Grey)","","VG-E7HQ-0M3D","","","4.3597336E7","","","","VG-E7HQ-0M3D","2019-10-28T03:04:02.000Z","","","","","","","VG-E7HQ-0M3D"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-10-20T09:16:08.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpXAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womans Colorblock Pocket Casual Tie Waist Yoga Jogger Pants (Small/Medium, Black)","","VJ-PKRQ-JNP8","","","3.3833476E7","","","","VJ-PKRQ-JNP8","2019-10-28T03:04:02.000Z","","","","","","","VJ-PKRQ-JNP8"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-08-06T08:01:07.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpYAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","Raindrop Nebulizing Diffuser For Essential Oils and Organic Aromas Aromatherapy[Light Wood]","","VX-18SJ-BCQK","","","4.7278444E7","","","","VX-18SJ-BCQK","2019-10-28T03:04:02.000Z","","","","","","","VX-18SJ-BCQK"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-10-22T01:41:40.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpZAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-28T08:11:05.000Z","","","","Comfort Food Creations Burrito Wrap Novelty Blanket - Perfectly Round Tortilla Throw (5' Diameter)","","WA-WDLV-QOZB","","","5.0490743E7","","","","WA-WDLV-QOZB","2019-10-28T08:11:05.000Z","","","","","","","WA-WDLV-QOZB"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-09-21T05:04:49.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpaAAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Women's Quick Drying Aqua Water Shoes with Zipper (8, Pink)","","X1-U5YJ-8JR0","","","3.2120873E7","","","","X1-U5YJ-8JR0","2019-10-28T03:04:02.000Z","","","","","","","X1-U5YJ-8JR0"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-05-21T01:08:22.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpbAAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Mens Adjustable Sandals - Shower Flip Flops for Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Support for Athletes | Multiple Sizes (9 M US, Grey)","","X7-SEJ5-6HIV","","","4.4045443E7","","","","X7-SEJ5-6HIV","2019-10-28T03:04:02.000Z","","","","","","","X7-SEJ5-6HIV"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2018-10-27T19:34:15.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpcAAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Womans Colorblock Pocket Casual Tie Waist Yoga Jogger Pants (Large/XL, Black/White)","","XV-RBU8-5R55","","","3.4082633E7","","","","XV-RBU8-5R55","2019-10-28T03:04:02.000Z","","","","","","","XV-RBU8-5R55"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-05-25T18:42:45.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpdAAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Support for Athletes | Multiple sizes (11 M US, Grey)","","XZ-YNBL-89NN","","","4.4428609E7","","","","XZ-YNBL-89NN","2019-10-28T03:04:02.000Z","","","","","","","XZ-YNBL-89NN"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-01-08T14:43:13.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpeAAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (11 M, Black)","","Y5-TSEB-JLV4","","","3.8574891E7","","","","Y5-TSEB-JLV4","2019-10-28T03:04:02.000Z","","","","","","","Y5-TSEB-JLV4"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-01-22T16:02:52.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpfAAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (12 M, Navy)","","YR-LUZJ-RIVM","","","3.9057624E7","","","","YR-LUZJ-RIVM","2019-10-28T03:04:02.000Z","","","","","","","YR-LUZJ-RIVM"
"false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","","2019-05-08T22:13:52.000Z","","","","","","","","","","","","","","","","","","01t3k000005qcpgAAA","","","true","false","false","0053k00000A4tazAAB","2019-10-28T02:59:26.000Z","","","","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (12 M, Black)","","ZJ-39GB-BJRV","","","4.3380821E7","","","","ZJ-39GB-BJRV","2019-10-28T03:04:02.000Z","","","","","","","ZJ-39GB-BJRV"
"false","0053k00000A4tazAAB","2019-10-31T18:57:38.000Z","","","","","2019-10-31T11:54:04.000Z","2019-10-31T11:54:04.000Z","","","","","","","","","","","","","","","","","01t3k000005qguYAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-31T19:00:25.000Z","","","","Raindrop Base [White] Replacement","","BASE-6Z-I22J-SHQS","","","5.0991787E7","","","","BASE-6Z-I22J-SHQS","2019-10-31T19:00:25.000Z","","","","","","","BASE-6Z-I22J-SHQS"
"false","0053k00000A4tazAAB","2019-10-31T18:57:38.000Z","","","","","2019-10-31T11:54:04.000Z","2019-10-31T11:54:04.000Z","","","","","","","","","","","","","","","","","01t3k000005qguZAAQ","","","true","false","false","0053k00000A4tazAAB","2019-10-31T19:00:25.000Z","","","","Raindrop Base [Light Wood] Replacement","","BASE-B00MWQCNSW","","","5.0991788E7","","","","BASE-B00MWQCNSW","2019-10-31T19:00:25.000Z","","","","","","","BASE-B00MWQCNSW"
